call_id,date,daily_caller,call_started,call_answered,call_ended,wait_length,service_length,meets_standard
19947,2021-06-23,31,9:42:55 AM,9:42:55 AM,9:55:55 AM,0,780,TRUE
19948,2021-06-23,32,9:49:39 AM,9:49:39 AM,9:54:20 AM,0,281,TRUE
19949,2021-06-23,33,9:55:34 AM,9:55:34 AM,10:02:40 AM,0,426,TRUE
19950,2021-06-23,34,9:57:06 AM,9:57:06 AM,9:58:15 AM,0,68,TRUE
19951,2021-06-23,35,10:04:36 AM,10:04:36 AM,10:19:50 AM,0,914,TRUE
19952,2021-06-23,36,10:05:13 AM,10:05:13 AM,10:09:36 AM,0,263,TRUE
19953,2021-06-23,37,10:10:05 AM,10:10:05 AM,10:10:30 AM,0,25,TRUE
19954,2021-06-23,38,10:10:31 AM,10:10:31 AM,10:12:41 AM,0,130,TRUE
19955,2021-06-23,39,10:12:13 AM,10:12:13 AM,10:12:46 AM,0,33,TRUE
19956,2021-06-23,40,10:15:52 AM,10:15:52 AM,10:26:00 AM,0,608,TRUE
19957,2021-06-23,41,10:15:56 AM,10:15:56 AM,10:16:16 AM,0,21,TRUE
19958,2021-06-23,42,10:18:16 AM,10:18:16 AM,10:18:55 AM,0,39,TRUE
19959,2021-06-23,43,10:23:48 AM,10:23:48 AM,10:24:09 AM,0,21,TRUE
19960,2021-06-23,44,10:26:45 AM,10:26:45 AM,10:27:26 AM,0,40,TRUE
19961,2021-06-23,45,10:34:34 AM,10:34:34 AM,10:50:20 AM,0,946,TRUE
19962,2021-06-23,46,10:38:32 AM,10:38:32 AM,10:39:41 AM,0,70,TRUE
19963,2021-06-23,47,10:40:45 AM,10:40:45 AM,10:48:01 AM,0,436,TRUE
19964,2021-06-23,48,10:47:58 AM,10:47:58 AM,10:58:22 AM,0,623,TRUE
19965,2021-06-23,49,10:48:22 AM,10:48:22 AM,10:49:21 AM,0,59,TRUE
19966,2021-06-23,50,10:59:37 AM,10:59:37 AM,11:13:37 AM,0,839,TRUE
19967,2021-06-23,51,11:06:52 AM,11:06:52 AM,11:10:30 AM,0,218,TRUE
19968,2021-06-23,52,11:07:12 AM,11:07:12 AM,11:17:08 AM,0,596,TRUE
19969,2021-06-23,53,11:08:39 AM,11:08:39 AM,11:19:28 AM,0,649,TRUE
19970,2021-06-23,54,11:09:32 AM,11:10:30 AM,11:12:22 AM,58,112,TRUE
19971,2021-06-23,55,11:13:34 AM,11:13:34 AM,11:19:18 AM,0,344,TRUE
19972,2021-06-23,56,11:13:48 AM,11:13:48 AM,11:17:41 AM,0,234,TRUE
19973,2021-06-23,57,11:18:52 AM,11:18:52 AM,11:19:21 AM,0,29,TRUE
19974,2021-06-23,58,11:23:55 AM,11:23:55 AM,11:25:47 AM,0,113,TRUE
19975,2021-06-23,59,11:33:14 AM,11:33:14 AM,11:38:56 AM,0,341,TRUE
19976,2021-06-23,60,11:34:24 AM,11:34:24 AM,11:52:37 AM,0,1093,TRUE
19977,2021-06-23,61,11:35:49 AM,11:35:49 AM,11:37:53 AM,0,124,TRUE
19978,2021-06-23,62,11:40:01 AM,11:40:01 AM,11:40:17 AM,0,16,TRUE
19979,2021-06-23,63,11:42:38 AM,11:42:38 AM,11:44:58 AM,0,140,TRUE
19980,2021-06-23,64,11:43:13 AM,11:43:13 AM,11:53:40 AM,0,627,TRUE
19981,2021-06-23,65,11:46:28 AM,11:46:28 AM,11:51:24 AM,0,296,TRUE
19982,2021-06-23,66,11:49:32 AM,11:49:32 AM,11:58:22 AM,0,530,TRUE
19983,2021-06-23,67,12:02:23 PM,12:02:23 PM,12:04:23 PM,0,121,TRUE
19984,2021-06-23,68,12:03:33 PM,12:03:33 PM,12:08:52 PM,0,319,TRUE
19985,2021-06-23,69,12:06:32 PM,12:06:32 PM,12:14:58 PM,0,506,TRUE
19986,2021-06-23,70,12:12:21 PM,12:12:21 PM,12:12:46 PM,0,25,TRUE
19987,2021-06-23,71,12:13:14 PM,12:13:14 PM,12:18:46 PM,0,332,TRUE
19988,2021-06-23,72,12:15:41 PM,12:15:41 PM,12:16:43 PM,0,62,TRUE
19989,2021-06-23,73,12:19:54 PM,12:19:54 PM,12:24:44 PM,0,290,TRUE
19990,2021-06-23,74,12:20:11 PM,12:20:11 PM,12:24:17 PM,0,247,TRUE
19991,2021-06-23,75,12:25:34 PM,12:25:34 PM,12:26:43 PM,0,69,TRUE
19992,2021-06-23,76,12:25:39 PM,12:25:39 PM,12:27:30 PM,0,112,TRUE
19993,2021-06-23,77,12:28:06 PM,12:28:06 PM,12:39:29 PM,0,684,TRUE
19994,2021-06-23,78,12:28:15 PM,12:28:15 PM,12:41:07 PM,0,771,TRUE
19995,2021-06-23,79,12:39:12 PM,12:39:12 PM,12:43:47 PM,0,275,TRUE
19996,2021-06-23,80,12:39:26 PM,12:39:26 PM,12:45:40 PM,0,374,TRUE
19997,2021-06-23,81,12:43:42 PM,12:43:42 PM,12:53:16 PM,0,573,TRUE
19998,2021-06-23,82,12:48:04 PM,12:48:04 PM,12:58:50 PM,0,646,TRUE
19999,2021-06-23,83,12:49:36 PM,12:49:36 PM,12:50:13 PM,0,37,TRUE
20000,2021-06-23,84,12:52:15 PM,12:52:15 PM,12:52:28 PM,0,14,TRUE
20001,2021-06-23,85,12:56:49 PM,12:56:49 PM,12:58:52 PM,0,122,TRUE
20002,2021-06-23,86,1:00:42 PM,1:00:42 PM,1:08:54 PM,0,492,TRUE
20003,2021-06-23,87,1:01:22 PM,1:01:22 PM,1:13:30 PM,0,728,TRUE
20004,2021-06-23,88,1:04:55 PM,1:04:55 PM,1:06:53 PM,0,118,TRUE
20005,2021-06-23,89,1:05:47 PM,1:05:47 PM,1:06:33 PM,0,46,TRUE
20006,2021-06-23,90,1:12:57 PM,1:12:57 PM,1:13:02 PM,0,5,TRUE
20007,2021-06-23,91,1:13:49 PM,1:13:49 PM,1:31:23 PM,0,1054,TRUE
20008,2021-06-23,92,1:17:19 PM,1:17:19 PM,1:22:25 PM,0,305,TRUE
20009,2021-06-23,93,1:17:24 PM,1:17:24 PM,1:21:57 PM,0,273,TRUE
20010,2021-06-23,94,1:18:42 PM,1:18:42 PM,1:23:09 PM,0,267,TRUE
20011,2021-06-23,95,1:19:42 PM,1:21:57 PM,1:22:35 PM,135,39,FALSE
20012,2021-06-23,96,1:22:58 PM,1:22:58 PM,1:26:09 PM,0,191,TRUE
20013,2021-06-23,97,1:26:47 PM,1:26:47 PM,1:40:34 PM,0,827,TRUE
20014,2021-06-23,98,1:29:06 PM,1:29:06 PM,1:34:06 PM,0,300,TRUE
20015,2021-06-23,99,1:35:08 PM,1:35:08 PM,1:38:12 PM,0,185,TRUE
20016,2021-06-23,100,1:37:36 PM,1:37:36 PM,1:38:03 PM,0,27,TRUE
20017,2021-06-23,101,1:38:03 PM,1:38:03 PM,1:43:39 PM,0,336,TRUE
20018,2021-06-23,102,1:41:53 PM,1:41:53 PM,1:42:12 PM,0,19,TRUE
20019,2021-06-23,103,1:49:22 PM,1:49:22 PM,1:54:26 PM,0,305,TRUE
20020,2021-06-23,104,1:55:05 PM,1:55:05 PM,2:04:04 PM,0,539,TRUE
20021,2021-06-23,105,1:57:17 PM,1:57:17 PM,2:04:06 PM,0,409,TRUE
20022,2021-06-23,106,1:57:21 PM,1:57:21 PM,1:59:45 PM,0,143,TRUE
20023,2021-06-23,107,1:58:13 PM,1:58:13 PM,2:23:18 PM,0,1505,TRUE
20024,2021-06-23,108,1:58:30 PM,1:59:45 PM,2:00:56 PM,75,71,FALSE
20025,2021-06-23,109,1:59:03 PM,2:00:56 PM,2:04:48 PM,113,232,FALSE
20026,2021-06-23,110,2:01:49 PM,2:04:04 PM,2:07:37 PM,136,212,FALSE
20027,2021-06-23,111,2:03:28 PM,2:04:06 PM,2:08:33 PM,37,267,TRUE
20028,2021-06-23,112,2:11:03 PM,2:11:03 PM,2:27:50 PM,0,1007,TRUE
20029,2021-06-23,113,2:11:38 PM,2:11:38 PM,2:19:14 PM,0,456,TRUE
20030,2021-06-23,114,2:14:39 PM,2:14:39 PM,2:25:54 PM,0,675,TRUE
20031,2021-06-23,115,2:15:42 PM,2:19:14 PM,2:20:38 PM,211,85,FALSE
20032,2021-06-23,116,2:18:30 PM,2:20:38 PM,2:30:22 PM,128,584,FALSE
20033,2021-06-23,117,2:19:37 PM,2:23:18 PM,2:25:09 PM,222,110,FALSE
20034,2021-06-23,118,2:21:28 PM,2:25:09 PM,2:34:19 PM,220,550,FALSE
20035,2021-06-23,119,2:21:32 PM,2:25:54 PM,2:30:03 PM,261,249,FALSE
20036,2021-06-23,120,2:23:23 PM,2:27:50 PM,2:33:17 PM,267,327,FALSE
20037,2021-06-23,121,2:24:40 PM,2:30:03 PM,2:31:20 PM,323,77,FALSE
20038,2021-06-23,122,2:25:46 PM,2:30:22 PM,2:34:15 PM,276,233,FALSE
20039,2021-06-23,123,2:32:03 PM,2:32:03 PM,2:38:27 PM,0,384,TRUE
20040,2021-06-23,124,2:39:40 PM,2:39:40 PM,2:45:47 PM,0,367,TRUE
20041,2021-06-23,125,2:40:37 PM,2:40:37 PM,2:51:48 PM,0,671,TRUE
20042,2021-06-23,126,2:42:45 PM,2:42:45 PM,2:43:59 PM,0,74,TRUE
20043,2021-06-23,127,2:44:46 PM,2:44:46 PM,2:46:18 PM,0,92,TRUE
20044,2021-06-23,128,2:48:32 PM,2:48:32 PM,2:56:07 PM,0,455,TRUE
20045,2021-06-23,129,2:53:29 PM,2:53:29 PM,2:58:32 PM,0,304,TRUE
20046,2021-06-23,130,2:54:05 PM,2:54:05 PM,2:54:25 PM,0,21,TRUE
20047,2021-06-23,131,2:54:14 PM,2:54:14 PM,3:06:01 PM,0,707,TRUE
20048,2021-06-23,132,2:57:59 PM,2:57:59 PM,3:08:35 PM,0,636,TRUE
20049,2021-06-23,133,2:58:49 PM,2:58:49 PM,3:07:35 PM,0,526,TRUE
20050,2021-06-23,134,3:03:15 PM,3:03:15 PM,3:06:16 PM,0,181,TRUE
20051,2021-06-23,135,3:03:23 PM,3:06:01 PM,3:15:10 PM,158,549,FALSE
20052,2021-06-23,136,3:05:55 PM,3:06:16 PM,3:09:06 PM,21,170,TRUE
20053,2021-06-23,137,3:07:17 PM,3:07:35 PM,3:09:14 PM,19,98,TRUE
20054,2021-06-23,138,3:20:17 PM,3:20:17 PM,3:30:19 PM,0,601,TRUE
20055,2021-06-23,139,3:21:23 PM,3:21:23 PM,3:31:24 PM,0,601,TRUE
20056,2021-06-23,140,3:22:17 PM,3:22:17 PM,3:25:05 PM,0,168,TRUE
20057,2021-06-23,141,3:23:03 PM,3:23:03 PM,3:26:59 PM,0,235,TRUE
20058,2021-06-23,142,3:29:29 PM,3:29:29 PM,3:33:42 PM,0,253,TRUE
20059,2021-06-23,143,3:32:11 PM,3:32:11 PM,3:32:58 PM,0,47,TRUE
20060,2021-06-23,144,3:34:24 PM,3:34:24 PM,3:35:13 PM,0,50,TRUE
20061,2021-06-23,145,3:36:38 PM,3:36:38 PM,3:37:19 PM,0,41,TRUE
20062,2021-06-23,146,3:43:57 PM,3:43:57 PM,3:52:34 PM,0,517,TRUE
20063,2021-06-23,147,3:59:32 PM,3:59:32 PM,4:06:37 PM,0,425,TRUE
20064,2021-06-23,148,4:02:28 PM,4:02:28 PM,4:04:14 PM,0,106,TRUE
20065,2021-06-23,149,4:07:15 PM,4:07:15 PM,4:19:20 PM,0,725,TRUE
20066,2021-06-23,150,4:08:23 PM,4:08:23 PM,4:13:06 PM,0,283,TRUE
20067,2021-06-23,151,4:08:37 PM,4:08:37 PM,4:10:42 PM,0,125,TRUE
20068,2021-06-23,152,4:10:34 PM,4:10:34 PM,4:23:36 PM,0,782,TRUE
20069,2021-06-23,153,4:15:35 PM,4:15:35 PM,4:17:21 PM,0,106,TRUE
20070,2021-06-23,154,4:20:01 PM,4:20:01 PM,4:27:38 PM,0,457,TRUE
20071,2021-06-23,155,4:20:14 PM,4:20:14 PM,4:20:31 PM,0,18,TRUE
20072,2021-06-23,156,4:20:15 PM,4:20:15 PM,4:27:56 PM,0,461,TRUE
20073,2021-06-23,157,4:25:24 PM,4:25:24 PM,4:32:52 PM,0,448,TRUE
20074,2021-06-23,158,4:26:37 PM,4:26:37 PM,4:28:46 PM,0,128,TRUE
20075,2021-06-23,159,4:37:50 PM,4:37:50 PM,4:38:38 PM,0,48,TRUE
20076,2021-06-23,160,4:41:14 PM,4:41:14 PM,4:42:45 PM,0,90,TRUE
20077,2021-06-23,161,4:42:20 PM,4:42:20 PM,4:55:22 PM,0,782,TRUE
20078,2021-06-23,162,4:44:19 PM,4:44:19 PM,4:51:58 PM,0,459,TRUE
20079,2021-06-23,163,4:46:21 PM,4:46:21 PM,4:54:05 PM,0,464,TRUE
20080,2021-06-23,164,4:46:22 PM,4:46:22 PM,4:50:12 PM,0,229,TRUE
20081,2021-06-23,165,4:49:56 PM,4:50:12 PM,5:03:13 PM,16,781,TRUE
20082,2021-06-23,166,4:56:28 PM,4:56:28 PM,5:01:02 PM,0,275,TRUE
20083,2021-06-23,167,4:58:00 PM,4:58:00 PM,5:08:35 PM,0,634,TRUE
20084,2021-06-23,168,4:59:27 PM,4:59:27 PM,5:04:57 PM,0,330,TRUE
20085,2021-06-23,169,5:03:11 PM,5:03:11 PM,5:05:28 PM,0,137,TRUE
20086,2021-06-23,170,5:03:34 PM,5:03:34 PM,5:08:32 PM,0,299,TRUE
20087,2021-06-23,171,5:08:04 PM,5:08:04 PM,5:14:03 PM,0,359,TRUE
20088,2021-06-23,172,5:09:39 PM,5:09:39 PM,5:12:23 PM,0,165,TRUE
20089,2021-06-23,173,5:11:51 PM,5:11:51 PM,5:22:59 PM,0,668,TRUE
20090,2021-06-23,174,5:12:13 PM,5:12:13 PM,5:13:02 PM,0,49,TRUE
20091,2021-06-23,175,5:12:22 PM,5:12:23 PM,5:12:58 PM,2,34,TRUE
20092,2021-06-23,176,5:27:28 PM,5:27:28 PM,5:33:21 PM,0,354,TRUE
20093,2021-06-23,177,5:30:41 PM,5:30:41 PM,5:36:33 PM,0,352,TRUE
20094,2021-06-23,178,5:32:55 PM,5:32:55 PM,5:35:09 PM,0,133,TRUE
20095,2021-06-23,179,5:32:58 PM,5:32:58 PM,5:39:52 PM,0,414,TRUE
20096,2021-06-23,180,5:35:35 PM,5:35:35 PM,5:40:08 PM,0,273,TRUE
20097,2021-06-23,181,5:36:30 PM,5:36:30 PM,5:43:40 PM,0,430,TRUE
20098,2021-06-23,182,5:39:11 PM,5:39:11 PM,5:39:48 PM,0,37,TRUE
20099,2021-06-23,183,5:40:56 PM,5:40:56 PM,5:48:42 PM,0,466,TRUE
20100,2021-06-23,185,5:46:20 PM,5:46:20 PM,5:47:21 PM,0,61,TRUE
20101,2021-06-23,186,5:48:08 PM,5:48:08 PM,5:51:08 PM,0,180,TRUE
20102,2021-06-23,187,5:48:32 PM,5:48:32 PM,5:49:20 PM,0,48,TRUE
20103,2021-06-24,1,8:00:00 AM,8:00:00 AM,8:23:49 AM,0,1430,TRUE
20104,2021-06-24,2,8:05:28 AM,8:05:28 AM,8:06:09 AM,0,40,TRUE
20105,2021-06-24,3,8:11:18 AM,8:11:18 AM,8:20:53 AM,0,574,TRUE
20106,2021-06-24,4,8:19:27 AM,8:19:27 AM,8:36:57 AM,0,1050,TRUE
20107,2021-06-24,5,8:20:17 AM,8:20:17 AM,8:22:41 AM,0,144,TRUE
20108,2021-06-24,6,8:24:46 AM,8:24:46 AM,8:34:21 AM,0,575,TRUE
20109,2021-06-24,7,8:26:18 AM,8:26:18 AM,8:30:04 AM,0,226,TRUE
20110,2021-06-24,8,8:28:17 AM,8:28:17 AM,8:30:59 AM,0,162,TRUE
20111,2021-06-24,9,8:32:17 AM,8:32:17 AM,8:37:36 AM,0,318,TRUE
20112,2021-06-24,10,8:34:22 AM,8:34:22 AM,8:46:11 AM,0,709,TRUE
20113,2021-06-24,11,8:34:27 AM,8:34:27 AM,8:34:58 AM,0,31,TRUE
20114,2021-06-24,12,8:39:33 AM,8:39:33 AM,8:50:21 AM,0,648,TRUE
20115,2021-06-24,13,8:43:41 AM,8:43:41 AM,8:43:47 AM,0,6,TRUE
20116,2021-06-24,14,8:48:19 AM,8:48:19 AM,8:53:17 AM,0,298,TRUE
20117,2021-06-24,15,8:54:07 AM,8:54:07 AM,8:57:05 AM,0,178,TRUE
20118,2021-06-24,16,9:02:30 AM,9:02:30 AM,9:03:13 AM,0,43,TRUE
20119,2021-06-24,17,9:03:55 AM,9:03:55 AM,9:06:01 AM,0,126,TRUE
20120,2021-06-24,18,9:06:25 AM,9:06:25 AM,9:44:38 AM,0,2293,TRUE
20121,2021-06-24,19,9:08:43 AM,9:08:43 AM,9:13:34 AM,0,291,TRUE
20122,2021-06-24,20,9:11:47 AM,9:11:47 AM,9:12:44 AM,0,57,TRUE
20123,2021-06-24,21,9:13:55 AM,9:13:55 AM,9:16:51 AM,0,176,TRUE
20124,2021-06-24,22,9:14:33 AM,9:14:33 AM,9:21:11 AM,0,397,TRUE
20125,2021-06-24,23,9:18:03 AM,9:18:03 AM,9:19:49 AM,0,106,TRUE
20126,2021-06-24,24,9:20:07 AM,9:20:07 AM,9:25:29 AM,0,322,TRUE
20127,2021-06-24,25,9:20:41 AM,9:20:41 AM,9:21:47 AM,0,65,TRUE
20128,2021-06-24,26,9:25:33 AM,9:25:33 AM,9:34:51 AM,0,558,TRUE
20129,2021-06-24,27,9:25:36 AM,9:25:36 AM,9:29:38 AM,0,243,TRUE
20130,2021-06-24,28,9:34:02 AM,9:34:02 AM,9:36:30 AM,0,149,TRUE
20131,2021-06-24,29,9:35:50 AM,9:35:50 AM,9:35:55 AM,0,5,TRUE
20132,2021-06-24,30,9:35:52 AM,9:35:52 AM,9:46:51 AM,0,659,TRUE
20133,2021-06-24,31,9:44:57 AM,9:44:57 AM,9:47:41 AM,0,164,TRUE
20134,2021-06-24,32,9:49:31 AM,9:49:31 AM,9:58:10 AM,0,519,TRUE
20135,2021-06-24,33,9:58:18 AM,9:58:18 AM,10:07:05 AM,0,527,TRUE
20136,2021-06-24,34,10:05:24 AM,10:05:24 AM,10:12:42 AM,0,438,TRUE
20137,2021-06-24,35,10:12:16 AM,10:12:16 AM,10:14:53 AM,0,157,TRUE
20138,2021-06-24,36,10:22:50 AM,10:22:50 AM,10:24:38 AM,0,108,TRUE
20139,2021-06-24,37,10:23:43 AM,10:23:43 AM,10:24:01 AM,0,18,TRUE
20140,2021-06-24,38,10:28:57 AM,10:28:57 AM,10:34:48 AM,0,351,TRUE
20141,2021-06-24,39,10:29:31 AM,10:29:31 AM,10:47:38 AM,0,1087,TRUE
20142,2021-06-24,40,10:29:37 AM,10:29:37 AM,10:41:21 AM,0,704,TRUE
20143,2021-06-24,41,10:31:22 AM,10:31:22 AM,10:34:15 AM,0,173,TRUE
20144,2021-06-24,42,10:35:14 AM,10:35:14 AM,10:36:36 AM,0,82,TRUE
20145,2021-06-24,43,10:35:48 AM,10:35:48 AM,10:41:51 AM,0,362,TRUE
20146,2021-06-24,44,10:38:36 AM,10:38:36 AM,10:40:52 AM,0,135,TRUE
20147,2021-06-24,45,10:45:32 AM,10:45:32 AM,10:46:02 AM,0,30,TRUE
20148,2021-06-24,46,10:45:38 AM,10:45:38 AM,10:46:36 AM,0,57,TRUE
20149,2021-06-24,47,10:49:45 AM,10:49:45 AM,10:51:35 AM,0,109,TRUE
20150,2021-06-24,48,10:56:34 AM,10:56:34 AM,10:58:07 AM,0,93,TRUE
20151,2021-06-24,49,10:58:30 AM,10:58:30 AM,11:02:57 AM,0,267,TRUE
20152,2021-06-24,50,11:01:42 AM,11:01:42 AM,11:10:41 AM,0,539,TRUE
20153,2021-06-24,51,11:06:46 AM,11:06:46 AM,11:28:57 AM,0,1330,TRUE
20154,2021-06-24,52,11:11:35 AM,11:11:35 AM,11:15:17 AM,0,221,TRUE
20155,2021-06-24,53,11:17:06 AM,11:17:06 AM,11:22:26 AM,0,320,TRUE
20156,2021-06-24,54,11:26:42 AM,11:26:42 AM,11:43:21 AM,0,999,TRUE
20157,2021-06-24,55,11:26:45 AM,11:26:45 AM,11:40:40 AM,0,836,TRUE
20158,2021-06-24,56,11:28:20 AM,11:28:20 AM,11:42:13 AM,0,833,TRUE
20159,2021-06-24,57,11:28:42 AM,11:28:57 AM,11:32:14 AM,15,198,TRUE
20160,2021-06-24,58,11:29:07 AM,11:32:14 AM,11:33:04 AM,187,50,FALSE
20161,2021-06-24,59,11:30:04 AM,11:33:04 AM,11:56:41 AM,180,1417,FALSE
20162,2021-06-24,60,11:35:29 AM,11:40:40 AM,11:43:58 AM,311,198,FALSE
20163,2021-06-24,61,11:35:52 AM,11:42:13 AM,11:44:04 AM,382,111,FALSE
20164,2021-06-24,62,11:40:10 AM,11:43:21 AM,11:47:05 AM,191,224,FALSE
20165,2021-06-24,63,11:41:54 AM,11:43:58 AM,11:45:05 AM,124,67,FALSE
20166,2021-06-24,64,11:48:23 AM,11:48:23 AM,11:50:04 AM,0,101,TRUE
20167,2021-06-24,65,11:49:56 AM,11:49:56 AM,11:52:37 AM,0,161,TRUE
20168,2021-06-24,66,11:52:40 AM,11:52:40 AM,11:59:32 AM,0,412,TRUE
20169,2021-06-24,67,11:52:53 AM,11:52:53 AM,11:53:01 AM,0,7,TRUE
20170,2021-06-24,68,11:53:11 AM,11:53:11 AM,12:07:37 PM,0,866,TRUE
20171,2021-06-24,69,12:08:17 PM,12:08:17 PM,12:11:12 PM,0,175,TRUE
20172,2021-06-24,70,12:09:42 PM,12:09:42 PM,12:17:39 PM,0,477,TRUE
20173,2021-06-24,71,12:11:12 PM,12:11:12 PM,12:12:33 PM,0,81,TRUE
20174,2021-06-24,72,12:12:13 PM,12:12:13 PM,12:17:22 PM,0,309,TRUE
20175,2021-06-24,73,12:13:02 PM,12:13:02 PM,12:16:03 PM,0,181,TRUE
20176,2021-06-24,74,12:15:56 PM,12:15:56 PM,12:21:20 PM,0,324,TRUE
20177,2021-06-24,75,12:20:41 PM,12:20:41 PM,12:29:12 PM,0,511,TRUE
20178,2021-06-24,76,12:22:29 PM,12:22:29 PM,12:25:34 PM,0,186,TRUE
20179,2021-06-24,77,12:24:13 PM,12:24:13 PM,12:34:14 PM,0,601,TRUE
20180,2021-06-24,78,12:26:45 PM,12:26:45 PM,12:28:36 PM,0,111,TRUE
20181,2021-06-24,79,12:30:47 PM,12:30:47 PM,12:34:57 PM,0,250,TRUE
20182,2021-06-24,80,12:32:16 PM,12:32:16 PM,12:32:34 PM,0,18,TRUE
20183,2021-06-24,81,12:34:00 PM,12:34:00 PM,12:42:56 PM,0,535,TRUE
20184,2021-06-24,82,12:38:29 PM,12:38:29 PM,12:39:11 PM,0,42,TRUE
20185,2021-06-24,83,12:41:43 PM,12:41:43 PM,12:43:34 PM,0,111,TRUE
20186,2021-06-24,84,12:43:22 PM,12:43:22 PM,12:47:13 PM,0,231,TRUE
20187,2021-06-24,85,12:45:05 PM,12:45:05 PM,12:48:56 PM,0,231,TRUE
20188,2021-06-24,86,12:47:37 PM,12:47:37 PM,12:58:26 PM,0,649,TRUE
20189,2021-06-24,87,12:49:00 PM,12:49:00 PM,12:51:06 PM,0,126,TRUE
20190,2021-06-24,88,12:51:14 PM,12:51:14 PM,12:53:54 PM,0,160,TRUE
20191,2021-06-24,89,12:53:17 PM,12:53:17 PM,12:53:25 PM,0,8,TRUE
20192,2021-06-24,90,12:54:05 PM,12:54:05 PM,12:56:29 PM,0,144,TRUE
20193,2021-06-24,91,12:55:20 PM,12:55:20 PM,12:57:16 PM,0,116,TRUE
20194,2021-06-24,92,1:00:04 PM,1:00:04 PM,1:11:28 PM,0,684,TRUE
20195,2021-06-24,93,1:04:09 PM,1:04:09 PM,1:08:59 PM,0,290,TRUE
20196,2021-06-24,94,1:09:08 PM,1:09:08 PM,1:25:37 PM,0,989,TRUE
20197,2021-06-24,95,1:17:14 PM,1:17:14 PM,1:24:04 PM,0,410,TRUE
20198,2021-06-24,96,1:22:00 PM,1:22:00 PM,1:28:17 PM,0,377,TRUE
20199,2021-06-24,97,1:22:46 PM,1:22:46 PM,1:29:50 PM,0,425,TRUE
20200,2021-06-24,98,1:26:02 PM,1:26:02 PM,1:28:22 PM,0,140,TRUE
20201,2021-06-24,99,1:27:38 PM,1:27:38 PM,1:35:16 PM,0,458,TRUE
20202,2021-06-24,100,1:32:08 PM,1:32:08 PM,1:34:13 PM,0,125,TRUE
20203,2021-06-24,101,1:34:30 PM,1:34:30 PM,1:39:09 PM,0,280,TRUE
20204,2021-06-24,102,1:46:40 PM,1:46:40 PM,1:49:52 PM,0,193,TRUE
20205,2021-06-24,103,1:51:49 PM,1:51:49 PM,1:55:05 PM,0,196,TRUE
20206,2021-06-24,104,1:52:38 PM,1:52:38 PM,1:57:18 PM,0,280,TRUE
20207,2021-06-24,105,2:01:19 PM,2:01:19 PM,2:01:57 PM,0,38,TRUE
20208,2021-06-24,106,2:01:47 PM,2:01:47 PM,2:07:12 PM,0,325,TRUE
20209,2021-06-24,107,2:02:33 PM,2:02:33 PM,2:04:24 PM,0,111,TRUE
20210,2021-06-24,108,2:03:59 PM,2:03:59 PM,2:05:40 PM,0,101,TRUE
20211,2021-06-24,109,2:04:00 PM,2:04:00 PM,2:07:50 PM,0,231,TRUE
20212,2021-06-24,110,2:04:35 PM,2:04:35 PM,2:07:55 PM,0,200,TRUE
20213,2021-06-24,111,2:04:56 PM,2:05:40 PM,2:06:59 PM,44,79,TRUE
20214,2021-06-24,112,2:05:44 PM,2:06:59 PM,2:08:07 PM,76,68,FALSE
20215,2021-06-24,113,2:05:47 PM,2:07:12 PM,2:15:50 PM,86,518,FALSE
20216,2021-06-24,114,2:09:34 PM,2:09:34 PM,2:12:54 PM,0,201,TRUE
20217,2021-06-24,115,2:14:22 PM,2:14:22 PM,2:28:26 PM,0,845,TRUE
20218,2021-06-24,116,2:20:58 PM,2:20:58 PM,2:24:25 PM,0,207,TRUE
20219,2021-06-24,117,2:34:05 PM,2:34:05 PM,2:41:50 PM,0,465,TRUE
20220,2021-06-24,118,2:39:56 PM,2:39:56 PM,2:40:51 PM,0,56,TRUE
20221,2021-06-24,119,2:43:50 PM,2:43:50 PM,2:46:29 PM,0,160,TRUE
20222,2021-06-24,120,2:52:48 PM,2:52:48 PM,2:54:27 PM,0,99,TRUE
20223,2021-06-24,121,3:05:09 PM,3:05:09 PM,3:05:22 PM,0,13,TRUE
20224,2021-06-24,122,3:08:26 PM,3:08:26 PM,3:27:33 PM,0,1147,TRUE
20225,2021-06-24,123,3:09:30 PM,3:09:30 PM,3:09:33 PM,0,2,TRUE
20226,2021-06-24,124,3:10:49 PM,3:10:49 PM,3:20:15 PM,0,566,TRUE
20227,2021-06-24,125,3:23:51 PM,3:23:51 PM,3:25:05 PM,0,75,TRUE
20228,2021-06-24,126,3:24:57 PM,3:24:57 PM,3:35:29 PM,0,633,TRUE
20229,2021-06-24,127,3:25:38 PM,3:25:38 PM,3:26:06 PM,0,28,TRUE
20230,2021-06-24,128,3:27:16 PM,3:27:16 PM,3:31:25 PM,0,249,TRUE
20231,2021-06-24,129,3:27:19 PM,3:27:19 PM,3:39:40 PM,0,741,TRUE
20232,2021-06-24,130,3:29:24 PM,3:29:24 PM,3:35:29 PM,0,366,TRUE
20233,2021-06-24,131,3:32:46 PM,3:32:46 PM,3:36:50 PM,0,244,TRUE
20234,2021-06-24,132,3:32:51 PM,3:35:29 PM,3:36:27 PM,158,58,FALSE
20235,2021-06-24,133,3:34:15 PM,3:35:29 PM,3:50:58 PM,74,928,FALSE
20236,2021-06-24,134,3:35:09 PM,3:36:27 PM,3:38:01 PM,79,94,FALSE
